LOCAL ID,COUNTY,MUNICIPALITY,ON,FROM,TO,APPROACH,DIRECTION,AADT YEAR,AADT,AADT CARS,AADT TRUCKS,LOCATION
537032,Erie,Eden,SANDROCK RD,US 62,TICE RD,BETWEEN,2-WAY,2010,325,,,"(42.643511, -78.901652)"
533103,Erie,Buffalo,RT 198 - NY 384 DELAWARE AVE RAMP,,,,RAMP,2011,800,,,"(42.933897, -78.867673)"
540124,Niagara,Lewiston,SAUNDERS SETTLEMENT RD,WALMORE RD,START OLAP RT 429 WARD RD,,2-WAY,2016,9646,9063,582,"(43.1433287683272, -78.9088672399521)"
534300,Erie,Tonawanda,ELMWOOD AVE,RT 324 SHERIDAN AV,KNOCHE RD,,2-WAY,1988,7900,,,"(42.9833396354591, -78.8786387443542)"
534504,Erie,Tonawanda,KNOCHE RD,RT 265 MILITARY RD,ELMWOOD AV,,2-WAY,2003,12500,,,"(42.9938932704867, -78.881558328867)"
534131,Erie,Cheektowaga,CAYUGA CREEK RD,RT 240 HARLEM RD,WILLIAM ST,,2-WAY,2018,3077,2944,132,"(42.8790421535558, -78.7642693519592)"
530051,Erie,West Seneca,SENECA ST(RT 16),RT 400 EXPWY,RT 240 HARLEM RD,BETWEEN,2-WAY,1995,20400,,,"(42.8424258070311, -78.7885594367981)"
534859,Erie,Buffalo,VIRGINIA ST,RT 266 NIAGARA ST,WEST AV,,1-WAY,2016,5306,5172,133,"(42.894236, -78.883241)"
534237,Erie,Buffalo,DORRANCE AVE,MCKINLEY PKWY,SOUTH SHORE BLVD,,2-WAY,1998,8900,,,"(42.8319976592963, -78.8112938404083)"
536364,Erie,Amherst,RENSCH RD,SWEETHOME RD,AUDUBON PKWY,,2-WAY,2007,7600,,,"(43.000075, -78.797776)"
545410,Niagara,Lewiston,S 8th St,Cayuga St,Center St,,2-WAY,2016,3911,3866,44,"(43.17193, -79.035822)"
530326,Erie,Amherst,MILLERSPORT HWY,MAPLE RD,ACC SUNYAB,BETWEEN,2-WAY,2002,20000,,,"(42.992402, -78.78768)"
534519,Erie,Lancaster,LAKE AVE,LANCASTER VILL LN,COMO PARK BLVD,,2-WAY,2000,3400,,,"(42.8905667743353, -78.66823554039)"
540419,Niagara,Cambria/Lockport,LOCKPORT JUNCTION RD,CR5 UPPER MOUNTAIN RD,BEGINNING NY 93/31 OLAP SAUNDERS SETTLEMENT RD,,2-WAY,1987,3550,,,"(43.1533265771267, -78.7546107172966)"
530232,Erie,Elma,AURORA EXPWY,RT 20A/78 BIG TREE RD,MAPLE ST,BETWEEN,2-WAY,1990,12600,,,"(42.784567, -78.595676)"
534961,Erie,Evans,N MAIN ST,BEACH RD,GOLD ST,,2-WAY,2012,1945,1768,176,"(42.651635, -79.034685)"
534191,Erie,Buffalo,CONNECTICUT ST,RT 266 NIAGARA ST,PROSPECT AV,,2-WAY,2009,2973,2854,118,"(42.903039, -78.893359)"
536496,Erie,Aurora,Emery Rd,Lewis Rd,NY 16,BETWEEN,2-WAY,2012,1098,,,"(42.7094661800208, -78.5860419273376)"
544160,Niagara,North Tonawanda,OLIVER ST,SWEENEY ST,GOUNDRY ST,,2-WAY,2011,2146,,,"(43.024303, -78.873316)"
539800,Erie,Tonawanda,Parkhurst Blvd,Sheridan Dr,Eggert Rd,BETWEEN,2-WAY,2015,1925,1891,33,"(42.982586, -78.831021)"
534002,Erie,Orchard Park,ABBOTT RD,RT 20 SOUTHWESTERN BLVD,WEBSTER CORNERS RD,,2-WAY,2012,9931,9504,426,"(42.7797793392253, -78.7896484136581)"
544096,Niagara,Lockport,LINCOLN AVE,LOCKPORT CITY LN,AKRON RD,,2-WAY,2009,5882,5719,162,"(43.1528686979543, -78.6604383587837)"
536489,Erie,Buffalo,SOUTH PARK AVE,SMITH ST,KATHERINE ST,,2-WAY,1984,4400,,,"(42.869685660005, -78.8534823060036)"
530156,Erie,Collins,MAIN ST,END OLAP RT 62,RT 75 SISSON HWY,BETWEEN,2-WAY,1988,2800,,,"(42.4946309453045, -78.8732072710991)"
532244,Erie,Aurora,REITER RD,NY 20A,PORTERVILLE RD,,2-WAY,2011,275,,,"(42.7745178441367, -78.5776607055225)"
534002,Erie,Orchard Park,ABBOTT RD,RT 20 SOUTHWESTERN BLVD,WEBSTER CORNERS RD,,2-WAY,1980,8800,,,"(42.7797793392253, -78.7896484136581)"
549510,Erie,Lancaster,Wayne St,Sawyer Ave,Laverack Ave,,2-WAY,2014,138,,,"(42.908019, -78.681732)"
544148,Niagara,Niagara Falls,NIAGARA ST,J B DALY BLVD,PORTAGE RD,,2-WAY,1993,12500,,,"(43.0888904193993, -79.0478003025055)"
536227,Erie,Brant,MILESTRIP RD,MILE BLOCK RD,US62,,2-WAY,2006,1700,,,"(42.573902851159, -78.9454080760574)"
534489,Erie,"TONAWANDA, BUFFALO",KENMORE AVE,ELMWOOD AV,RT 384 DELAWARE AV,,2-WAY,2011,7902,7522,379,"(42.9586603293777, -78.8759323954582)"
534318,Erie,Buffalo,FERRY ST (EAST),GRIDER ST,RT 62 BAILEY AV,,2-WAY,2011,8102,7652,449,"(42.914596, -78.820918)"
530545,Erie,Buffalo,NIAGARA THRUWAY,RT 354 CLINTON ST (N2),RT 16 SENECA ST/RT 62 BAILEY AV (N3),BETWEEN,2-WAY,2003,58200,,,"(42.870948, -78.817828)"
530435,Erie,Tonawanda,SHERIDAN DR,ELMWOOD AV,RT 384 DELAWARE AV,BETWEEN,2-WAY,2002,23100,,,"(42.9808917730186, -78.875353038311)"
534254,Erie,Eden,ECKHARDT RD,EAST EDEN RD,EDEN TN LN,,2-WAY,2018,1209,1141,67,"(42.6921961730925, -78.8204079153442)"
530507,Erie,Collins,FOUR MILE LEVEL,VERSAILLES-PLANK RD,ALDRICH ST,BETWEEN,2-WAY,2015,4527,4366,160,"(42.5063121382042, -78.962522149086)"
530171,Erie,Clarence,TRANSIT RD,RT 324 SHERIDAN DR,MAPLE RD,BETWEEN,2-WAY,1982,22900,,,"(42.984087, -78.696914)"
536333,Erie,Alden,ALD-CRITTEN RD,NORTH RD,RT 33 GENESEE ST,,2-WAY,2013,3189,2831,357,"(42.9336146990858, -78.4939858317375)"
536446,Erie,Alden,ALD-CRITTEN RD,RT 20 BROADWAY,ALDEN VILLAGE LN,,2-WAY,2015,3623,2094,1528,"(42.9021855156119, -78.4921672940254)"
530062,Erie,Colden,STATE RD,HOLLAND-GLENWOOD RD,BEHM RD,BETWEEN,2-WAY,1985,2450,,,"(42.6799006593808, -78.6846466362476)"
534708,Erie,Buffalo,PORTER AVE,RT 266 NIAGARA ST,RICHMOND AV,,2-WAY,2003,7900,,,"(42.9027209424219, -78.88595)"
530054,Erie,Buffalo,SENECA ST,BUFFALO CITY LN,ELK ST,BETWEEN,2-WAY,2007,11900,,,"(42.862359, -78.81919)"
536473,Erie,Elma,BULLIS RD,BOWEN RD,GIRDLE/SCHWARTZ RDS,BETWEEN,2-WAY,1993,5900,,,"(42.839331, -78.628766)"
534851,Erie,Buffalo,UTICA ST (WEST),ELMWOOD AV,RT 384 DELAWARE AV,,2-WAY,1996,6600,,,"(42.9112954508998, -78.8739395141602)"
530216,Erie,West Seneca,UNION RD,CAZENOVIA CREEK BRIDGE,SENECA ST,BETWEEN,2-WAY,1999,23400,,,"(42.8279415746792, -78.7534332275391)"
547058,Niagara,Lewiston,HOOVER RD,RAYMOND RD,NIAGARA ST,,2-WAY,2011,3675,,,"(43.1365166996443, -78.8847238134918)"
530391,Erie,Amherst,MILLERSPORT HWY,RT 324 SHERIDAN DR,I-290 YOUNGMANN EXPWY,BETWEEN,2-WAY,1997,24400,,,"(42.9826332482864, -78.7960052490234)"
533060,Erie,Buffalo,I-190 @ South Ogden St,,,,RAMP,2014,5721,,,"(42.875825, -78.800145)"
534468,Erie,Elma,JAMISON RD,SCHULTZ RD,GIRDLE RD,,2-WAY,2007,4500,,,"(42.805089, -78.611787)"
544105,Niagara,Niagara,LOCKPORT RD,HASELY DR,PACKARD RD,BETWEEN,2-WAY,2002,3900,,,"(43.1209789580332, -78.9660412073135)"
530283,Erie,Tonawanda,MILITARY RD,BUFFALO CITY LN,KENMORE AV,BETWEEN,2-WAY,1993,15600,,,"(42.9595632856485, -78.8890993595123)"
539363,Erie,Buffalo,MORTIMER ST,BROADWAY,SYCAMORE,,2-WAY,2011,175,,,"(42.8897620468161, -78.8557179272175)"
535372,Erie,Lackawanna,Home Pl,Warsaw St,Dead End,BETWEEN,2-WAY,2015,43,,,"(42.815984, -78.831933)"
531134,Erie,Buffalo,LOWER TERRACE,CHURCH ST,EAGLE ST,,1-WAY,2009,10525,,,"(42.884923, -78.880243)"
536220,Erie,Lancaster,SCHWARTZ RD,WILLIAM ST,RT 20 BROADWAY,,2-WAY,1997,3600,,,"(42.8890260902351, -78.6079609394073)"
544998,Niagara,Niagara,TUSCARORA RD,NIAGARA TN LN,PORTER RD,,2-WAY,2013,2587,2557,29,"(43.0980510566426, -78.9669933915138)"
540113,Niagara,Niagara Falls,WHIRLPOOL BRIDGE,USA,CANADA,,2-WAY,2014,1936,1936,0,"(43.1092315021741, -79.0581963558197)"
530344,Erie,Lackawanna,NYS THRUWAY,RT 179 MILESTRIP RD (M56),RIDGE RD (M55),BETWEEN,2-WAY,2007,49900,,,"(42.806704749485, -78.8090944290161)"
546135,Niagara,Niagara Falls,PACKARD RD,FALLS ST,RT 61 HYDE PARK BLVD,BETWEEN,2-WAY,2012,3242,,,"(43.087069, -79.021931)"
534478,Erie,Buffalo,JEFFERSON AVE,E FERRY ST,EAST DELAVAN ST,BETWEEN,2-WAY,1998,6100,,,"(42.918263, -78.85397)"
532065,Erie,Buffalo,JEFFERSON AVE,EAST DELAVAN ST,MAIN ST,,2-WAY,2003,7500,,,"(42.92335, -78.853972)"
530492,Erie,Amherst,MAIN ST,N FOREST RD,UNION RD,BETWEEN,2-WAY,1985,29800,,,"(42.9607341646455, -78.7575396895409)"
530310,Erie,Amherst,MAIN ST,UNION RD,EVANS ST,BETWEEN,2-WAY,1999,21800,,,"(42.962862, -78.744802)"
530190,Erie,Hamburg,SOUTH PARK AVE,N VILL LN,RT 20 SOUTHWESTERN BLVD,BETWEEN,2-WAY,2004,17300,,,"(42.730795, -78.825558)"
530258,Erie,Amherst,SHERIDAN DR,START OLAP RT 62 NF BLVD,END OLAP RT 62 BAILEY AV,BETWEEN,2-WAY,2007,26200,,,"(42.9805218871317, -78.8184285163879)"
530956SB,Erie,Buffalo,Oak St,Broadway,Kensington Expwy,,1-WAY,2008,16778,,,"(42.8887981286051, -78.8695621490479)"
537092,Erie,Lancaster,COURT ST,BROADWAY,ERIE ST,,2-WAY,2017,1258,1129,128,"(42.9007047536765, -78.6617639533729)"
533011,Erie,Cheektowaga,I-90 @ Exit 51 NY 33,,,,RAMP,2015,9122,8797,325,"(42.9340162870307, -78.7653958797455)"
533146,Erie,Boston,US 219 @ Boston State Rd,,,,RAMP,2009,3975,,,"(42.6961927608975, -78.7862634658813)"
549147,Niagara,Niagara Falls,68TH ST,NY 384 BUFFALO AVE,STEPHENSON AVE,,2-WAY,2008,710,,,"(43.0761196505604, -78.9858171343803)"
530207,Erie,Buffalo,AMHERST ST,E TONAWANDA ST,RT 265 MILITARY RD,BETWEEN,2-WAY,1976,9800,,,"(42.936632, -78.894603)"
537063,Erie,Aurora,BLAKELY CORNERS RD,OLEAN RD,WALES TOWN LN,,2-WAY,2013,581,,,"(42.736729, -78.593126)"
540620,Niagara,Niagara Falls,PORTER RD,RT 61 HYDE PARK BLVD,NIAGARA FALLS E CITY LN,,2-WAY,2011,10000,,,"(43.1070380002498, -79.0183228254318)"
531205,Erie,Amherst,N FOREST RD,CATHERINE ST,MAPLE RD,,2-WAY,1979,12800,,,"(42.9859070882495, -78.763240724802)"
536121,Erie,Buffalo,MICHIGAN AVE,SCOTT ST,CARROLL ST,,2-WAY,1978,4800,,,"(42.877232, -78.870386)"
530404,Erie,Buffalo,NIAGARA ST,ONTARIO ST,VULCAN ST,BETWEEN,2-WAY,2010,5800,,,"(42.951868, -78.908942)"
534166,Erie,Cheektowaga,CLEVELAND DR,RT 277 UNION RD,CAYUGA RD,,2-WAY,2003,6200,,,"(42.9436614658517, -78.7503433227539)"
540260,Niagara,Wheatfield,NIA FALLS BLVD,NIAGARA CO LN,CRESCENT DR (N TONA E CITY LN),,2-WAY,1981,13900,,,"(43.0526085222913, -78.8269633054733)"
530040,Erie,Cheektowaga,HARLEM RD,WILLIAM ST,RT 130 BROADWAY,BETWEEN,2-WAY,1981,19200,,,"(42.8933473759066, -78.7846460938454)"
540107,Niagara,Lewiston,SAUNDERS SETTLEMENT RD,RT 265 MILITARY RD,WALMORE RD,,2-WAY,1992,9400,,,"(43.1402815478637, -78.970448076725)"
534279,Erie,Buffalo,ELK ST,KEATING ST,RT 62 BAILEY AV,,1-WAY,1998,8100,,,"(42.864995, -78.826561)"
536373,Erie,Buffalo,S OGDEN ST,GRISWOLD ST,DINGENS ST,BETWEEN,2-WAY,2015,11202,10105,1096,"(42.8756810554857, -78.8015520572662)"
540277,Niagara,Lewiston,RIDGE RD,RANSOMVILLE RD,RT 429 CAMBRIA-LEWISTON TOWN LINE RD,,2-WAY,2002,4100,,,"(43.2001393223575, -78.9011746644974)"
531003,Erie,Amherst,SMITH RD,NEW RD,RT 78 TRANSIT RD,,2-WAY,2014,2003,,,"(43.0491138086076, -78.7095368653536)"
547004,Niagara,North Tonawanda,NASH RD,RT 425 ERIE AV/WHEATFIELD ST,DIVISION ST,,2-WAY,1976,10100,,,"(43.0396851245753, -78.8651257753372)"
530091,Erie,West Seneca,UNION RD,SENECA ST,RT 16 CENTER ST,BETWEEN,2-WAY,1991,28500,,,"(42.8353276985523, -78.7538596987724)"
546114,Niagara,Lockport,DAY RD,GROFF RD,N CANAL RD,,2-WAY,2006,1800,,,"(43.191647, -78.649988)"
544244,Niagara,Lewiston,UPPER MTN RD,TUSCARORA INDIAN RESERVATION,RT 429 WARD RD,,2-WAY,2014,2806,2727,78,"(43.1677167145571, -78.9019954204559)"
537041,Erie,Hamburg,S CREEK RD E,SOUTH CREEK RD W,RTS 62/75,,2-WAY,2011,625,,,"(42.70652546421, -78.8513014110451)"
536220,Erie,Lancaster,SCHWARTZ RD,WILLIAM ST,RT 20 BROADWAY,,2-WAY,1998,3900,,,"(42.8890260902351, -78.6079609394073)"
530276,Erie,Buffalo,NIAGARA THRUWAY,CHURCH ST (N7),NIAGARA ST (N8),BETWEEN,2-WAY,2004,78900,,,"(42.886247, -78.88572)"
542205,Niagara,Lockport,ROOSEVELT DR,HOOVER PKWY,AKRON ST,,2-WAY,2014,1247,,,"(43.159006, -78.67546)"
536410,Erie,West Seneca,FISHER RD,LANGNER RD,RT 240 ORCHARD PARK RD,,2-WAY,2017,2382,2129,252,"(42.818687512496, -78.7811672687531)"
534402,Erie,Clarence,GREINER RD,HARRIS HILL RD,SHIMERVILLE RD,,2-WAY,1993,8600,,,"(42.9892356895311, -78.6697053909302)"
531121,Erie,Buffalo,CHIPPEWA ST (WEST),GEORGIA ST,S ELMWOOD AV,,1-WAY,1978,11200,,,"(42.8911602418719, -78.8790410757065)"
530301,Erie,Buffalo,DELAWARE AVE,W CHIPPEWA ST,NORTH ST,BETWEEN,2-WAY,2010,15000,,,"(42.897456, -78.874562)"
546031,Niagara,Newfane,COOMER RD,LOCKPORT TOWN LN,MCCLELLAND RD,BETWEEN,2-WAY,2011,1775,,,"(43.25587, -78.740465)"
530192,Erie,Lackawanna,SOUTH PARK AVE,RIDGE RD,BUFFALO S CITY LN,BETWEEN,2-WAY,1988,11200,,,"(42.8302607749488, -78.8239397853613)"
547051,Niagara,Lockport,NIAGARA ST,LOCKPORT W CITY LN,ST PETERS CEMETERY,,2-WAY,1990,2100,,,"(43.1752723804821, -78.7231577932835)"
530102,Erie,Cheektowaga,UNION RD,GENESEE ST,RT 33 KENSINGTON EXPWY,BETWEEN,2-WAY,1977,17200,,,"(42.928745, -78.75412)"
536240,Erie,Eden,EAST EDEN RD,ECKHARDT RD,EDEN/HAMBURG TN LN,BETWEEN,2-WAY,2012,1995,,,"(42.6921593185756, -78.8337278366089)"
531331,Erie,Buffalo,W TUPPER ST (WEST),CAROLINA ST,S ELMWOOD AV,,2-WAY,2009,2550,,,"(42.894344, -78.877845)"
534397,Erie,Buffalo,GRANT ST,W DELAVAN AV,FOREST AV,,2-WAY,2018,7224,6931,292,"(42.924472, -78.889861)"
534823,Erie,Amherst,SWEET HOME RD,N FRENCH RD,TONAWANDA CREEK RD,BETWEEN,2-WAY,1990,3900,,,"(43.038965, -78.799613)"
530122,Erie,CHEEKTOWAGA/LANCASTER,TRANSIT RD,WALDEN AV,GENESEE ST,BETWEEN,2-WAY,1988,26100,,,"(42.931863980705, -78.6969298124313)"
534253,Erie,West Seneca,EAST WEST RD,RT 277 UNION RD,LEYDECKER RD,,2-WAY,2000,9450,,,"(42.8203047125269, -78.7353497743607)"
536231,Erie,Evans,OLD LAKE SHORE,REEVES RD,KENNEDY AVE,,2-WAY,2014,1928,1732,195,"(42.623769, -79.094491)"
544123,Niagara,Lockport,LOCUST ST,GENESEE ST,WALNUT ST,,2-WAY,2007,3400,,,"(43.168439555911, -78.6894571781158)"
533042,Erie,Hamburg,I-90 @ Exit 57 Hamburg,,,,RAMP,2011,1344,1210,133,"(42.7421743977907, -78.8413238525391)"
530161,Erie,Sardinia,SPRINGVILLE RD,RT 240 VAUGHN ST,START OLAP RT 16 OLEAN RD,BETWEEN,2-WAY,1998,4300,,,"(42.515784819322, -78.5531929135323)"
534621,Erie,Amherst,N FOREST RD,RT 263 MILLERSPORT HWY,AUDUBON PKWY,,2-WAY,2000,9300,,,"(43.0097595520712, -78.7770339846611)"
534370,Erie,Buffalo,GENESEE ST,MAIN ST,OAK ST,,2-WAY,2005,7200,,,"(42.8897984022541, -78.8697230815887)"
535230,Erie,Evans,Glenwood Ave,Woodland Pkwy,Dead End,,2-WAY,2014,47,,,"(42.640798, -79.034974)"
536056,Erie,Aurora,WILLARDSHIRE RD,ELMA TN LN,DAVIS RD,,2-WAY,2012,1435,1417,17,"(42.7786690050909, -78.6736536026001)"
536464,Erie,Elma,AURORA ST,RT 354 CLINTON ST,LANCASTER/ELMA TN LN,BETWEEN,2-WAY,2015,6213,6003,209,"(42.861361906226, -78.6761319637299)"
534663,Erie,Evans,OLD LAKE SHORE,EVANS TOWN LN,REEVES RD,,2-WAY,2001,2200,,,"(42.61363, -79.09891)"
530185,Erie,Tonawanda,MAIN ST,TONAWANDA CITY LN,FLETCHER ST,BETWEEN,2-WAY,1980,11400,,,"(43.0135634374424, -78.8794326782227)"
530015,Erie,Grand Island,S GRAND ISLAND BRG,GRAND ISLAND TN LN (18A),GRAND ISLAND BLVD/SOUTH STATE PKWY (N18B),BETWEEN,2-WAY,2001,63500,,,"(43.0045765139296, -78.9474749565125)"
534273,Erie,Tonawanda,EGGERT RD,BRIGHTON RD,COLVIN BLVD,BETWEEN,2-WAY,2003,10200,,,"(42.9965348291825, -78.8494871556759)"
534628,Erie,Amherst,N FRENCH RD,RT 263 MILLERSPORT HWY,HOPKINS RD,BETWEEN,2-WAY,2011,17807,17115,691,"(43.0346153827876, -78.7428706884384)"
544140,Niagara,Pendleton,N TONA CREEK RD,E CANAL RD,RT 78 TRANSIT RD,,2-WAY,1995,1850,,,"(43.0854859248999, -78.7103354930878)"
546096,Niagara,Wilson,YOUNGSTOWN RD,WILSON TN LN,WILSON VILL LN,BETWEEN,2-WAY,2015,849,713,135,"(43.2888651904161, -78.8711410846557)"
530183,Erie,Amherst,MILLERSPORT HWY,RT 270 CAMPBELL BLVD,DODGE RD,BETWEEN,2-WAY,2002,10300,,,"(43.0212724716186, -78.7624575197697)"
534092,Erie,Boston,BOSTON-COLDEN RD,COLE RD,BOSTON/COLDEN TOWN LN,,2-WAY,2004,1400,,,"(42.634843, -78.707101)"
540501,Niagara,"LEWISTON, CAMBRIA",TOWN LINE RD,UPPER MTN RD,RT 104 RIDGE RD,,2-WAY,2003,3800,,,"(43.1790640433203, -78.8853603601456)"
534709,Erie,Buffalo,POTTERS RD,ABBOTT RD,BUFFALO CITY LN,,2-WAY,1998,8500,,,"(42.8436175956667, -78.8066911697388)"
534583,Erie,Buffalo,MCKINLEY PKWY,ABBOTT RD (SOUTHSIDE PKWY),RT 62 BAILEY AV,,2-WAY,2011,13885,13045,839,"(42.858499, -78.824779)"
540056,Niagara,Niagara Falls,RAINBOW BLVD,BUFFALO AVE,J B DALY (QUAY ST),,2-WAY,2005,2000,,,"(43.0833350017304, -79.0509358048439)"
533092,Erie,Buffalo,I-190 @ Porter Ave / Peace Bridge,,,,RAMP,2009,12325,,,"(42.9021516124144, -78.8991373472214)"
530379,Erie,Orchard Park,ORCHARD PK RD,RT 20A QUAKER RD,MILESTRIP RD,BETWEEN,2-WAY,2019,16564,16056,507,"(42.783339, -78.747036)"
544066,Niagara,Niagara Falls,FINDLAY DR,WHIRLPOOL ST,RT 104 LEWISTON RD,,2-WAY,2012,1323,1277,45,"(43.1162801136059, -79.0574535727501)"
530340,Erie,Boston,SOUTHERN EXPWY,RICE RD,RT 391 BOSTON STATE RD,BETWEEN,2-WAY,1986,5650,,,"(42.666348, -78.772846)"
533274,Erie,Hamburg,NY 179 Milestrip Expwy  / Milestrip Rd,,,,RAMP,2009,790,,,"(42.7902733756652, -78.8396018743515)"
530904,Erie,Grand Island,SOUTH ST PKWY,LOVE RD,GRAND ISLAND BRIDGE RAMP,,2-WAY,2006,9900,,,"(42.9985818855083, -78.951181769371)"
534005,Erie,"ORCHARD PARK,HAMBURG",ABBOTT RD,LAKE AV,WILLET RD (LACK CITY LN),,2-WAY,2017,11876,11412,463,"(42.8016925507101, -78.7964370846748)"
536352,Erie,Grand Island,LONG RD,I-190 SB ACC,GRAND ISLAND BLVD NY324 OVLP,,2-WAY,2015,2966,2795,170,"(43.0486433888681, -78.9894193410873)"
530438,Erie,Amherst,SHERIDAN DR,I-290 YOUNGMANN EXPWY,RT 277 N FOREST RD,BETWEEN,2-WAY,1999,34600,,,"(42.9781769354437, -78.7745904922485)"
546044,Niagara,Somerset,CARMEN RD,NY18,LOWER LAKE RD,,2-WAY,2011,350,,,"(43.3620459500455, -78.4958121779098)"
530047,Erie,Amherst,HARLEM RD,RT 5 MAIN ST,RT 324 SHERIDAN DR,BETWEEN,2-WAY,2011,11003,,,"(42.9714629129113, -78.7839098274708)"
540045,Niagara,Niagara Falls,MILITARY RD,CAYUGA DR,RT 62 NF BLVD,,2-WAY,1976,8150,,,"(43.0870824174005, -78.9651104807854)"
544335,Niagara,Niagara Falls,PORTAGE RD,RT 384 BUFFALO AV,MACKENNA AV,,2-WAY,1983,2700,,,"(43.0842400441796, -79.0402901172638)"
534218,Erie,Tonawanda,DELAWARE RD,DELAWARE AVE,KENMORE N VILL LN,,2-WAY,2012,7057,6996,60,"(42.9658914594459, -78.8684409856796)"
540396,Niagara,North Tonawanda,RIVER RD,NIAGARA CO LN,RT 384 MAIN ST,,2-WAY,2002,16500,,,"(43.0259354673918, -78.8796848058701)"
534478,Erie,Buffalo,JEFFERSON AVE,E FERRY ST,EAST DELAVAN ST,BETWEEN,2-WAY,2015,4738,4534,203,"(42.918263, -78.85397)"
530491,Erie,Clarence,MAIN ST,STRICKLER RD,CLARENCE/NEWSTEAD TN LN,BETWEEN,2-WAY,2009,10800,,,"(42.980407, -78.594817)"
534981,Erie,Clarence,THOMPSON RD,RT 5 MAIN ST,GREINER RD,,2-WAY,2013,2870,,,"(42.9817819045524, -78.6471976908073)"
534020,Erie,Buffalo,AMHERST ST,W TONAWANDA ST,E TONAWANDA ST,,2-WAY,1976,8100,,,"(42.9359407308137, -78.8977360725403)"
530125,Erie,Elma,AURORA EXPWY,MAPLE ST,JAMISON RD,BETWEEN,2-WAY,1986,12400,,,"(42.798793, -78.636062)"
541110,Niagara,Niagara Falls,ONTARIO AVE,WHIRLPOOL ST,RT 104 MAIN ST,,2-WAY,1999,1100,,,"(43.108667219859, -79.0548491477966)"
534528,Erie,Hamburg,LEGION DR,RT 75 CAMP,HAMBURG VILL LN,,2-WAY,1984,7200,,,"(42.7295266381987, -78.8324618339539)"
530282,Erie,Amherst,MILLERSPORT HWY,FLINT RD,MAPLE RD,BETWEEN,2-WAY,2015,27062,,,"(42.99026, -78.789309)"
534851,Erie,Buffalo,UTICA ST (WEST),ELMWOOD AV,RT 384 DELAWARE AV,,2-WAY,2015,4880,4615,264,"(42.9112954508998, -78.8739395141602)"
534726,Erie,Buffalo,RICHMOND AVE,NORTH ST,W FERRY ST,,2-WAY,2007,8300,,,"(42.9101324718061, -78.882018327713)"
530217,Erie,West Seneca,UNION RD,RT 354 CLINTON ST,FRENCH RD,BETWEEN,2-WAY,2014,19705,,,"(42.8589750584024, -78.7545597553253)"
534837,Erie,Buffalo,TONAWANDA ST,HERTEL AV,ONTARIO ST,,2-WAY,2015,7962,7420,541,"(42.94529, -78.90154)"
541214,Niagara,Niagara Falls,FOURTH ST,RT 104 MAIN ST/RT 62 (NB) WALNUT AV,PINE AV,,1-WAY,2009,460,,,"(43.093681, -79.058261)"
536373,Erie,Buffalo,S OGDEN ST,GRISWOLD ST,DINGENS ST,BETWEEN,2-WAY,2009,11450,,,"(42.8756810554857, -78.8015520572662)"
547018,Niagara,Lockport,PARK AVE,MICHIGAN ST,NEW YORK ST,,2-WAY,2016,2746,2638,107,"(43.168, -78.711153)"
544103,Niagara,Niagara,LOCKPORT RD,MAYLE COURT,RT 265 MILITARY RD,,2-WAY,2016,5240,4947,292,"(43.1202408717771, -78.9984610676765)"
530040,Erie,Cheektowaga,HARLEM RD,WILLIAM ST,RT 130 BROADWAY,BETWEEN,2-WAY,1993,21200,,,"(42.8933473759066, -78.7846460938454)"
534880,Erie,Amherst,WEHRLE DR,BEACH RD,RT 277 UNION RD,,2-WAY,2004,12600,,,"(42.949603, -78.757063)"
530355,Erie,Buffalo,BROADWAY,RT 62 BAILEY AV,BUFFALO E CITY LN,BETWEEN,2-WAY,1982,15700,,,"(42.8976683588117, -78.8058435916901)"
530037,Erie,Tonawanda,YOUNGMANN EXPWY,RT 384 DELAWARE AV RT 425,COLVIN BLVD,BETWEEN,2-WAY,2002,95600,,,"(42.995922, -78.862524)"
536410,Erie,West Seneca,FISHER RD,LANGNER RD,RT 240 ORCHARD PARK RD,,2-WAY,1992,3600,,,"(42.818687512496, -78.7811672687531)"
530402,Erie,Buffalo,NIAGARA ST,BUSTI AV,TONAWANDA ST,BETWEEN,2-WAY,2005,20100,,,"(42.9194356901132, -78.8988089561462)"
533238,Erie,Elma,NY 400 @ Transit Rd,,,,RAMP,2009,4150,,,"(42.832288, -78.696262)"
534993,Erie,Orchard Park,WARD RD,SCHERFF RD,COLE RD,,2-WAY,2014,358,352,5,"(42.696022, -78.725561)"
534483,Erie,Aurora,JEWETT-HOLMWOOD,RT 187 TRANSIT RD EXT,DAVIS RD,,2-WAY,2007,3800,,,"(42.7530076542623, -78.6866569519043)"
537067,Erie,Tonawanda,ENSMINGER,MILENS RD,RT 265 MILITARY RD,,2-WAY,2013,7942,7439,502,"(42.9881134226502, -78.8870072364807)"
534170,Erie,Lancaster,COLUMBIA AVE,FRENCH RD,CENTRAL AV,,2-WAY,2007,6200,,,"(42.9209520444303, -78.6807641386986)"
540123,Niagara,Niagara,WITMER RD,I-190,RT 265 MILITARY RD,,2-WAY,1999,9850,,,"(43.1299870041375, -79.0123414993286)"
533208,Erie,Buffalo,NY 5 - Ohio St,,,,RAMP,2010,2000,,,"(42.8524667920482, -78.8632965087891)"
