,5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
11118,21/03/2016 14:30,92,1,100
11119,21/03/2016 14:35,112,1,100
11120,21/03/2016 14:40,121,1,100
11121,21/03/2016 14:45,129,1,100
11122,21/03/2016 14:50,110,1,100
11123,21/03/2016 14:55,111,1,100
11124,21/03/2016 15:00,94,1,100
11125,21/03/2016 15:05,99,1,100
11126,21/03/2016 15:10,100,1,100
11127,21/03/2016 15:15,116,1,100
11128,21/03/2016 15:20,99,1,100
11129,21/03/2016 15:25,91,1,100
11130,21/03/2016 15:30,91,1,100
11131,21/03/2016 15:35,93,1,100
11132,21/03/2016 15:40,102,1,100
11133,21/03/2016 15:45,101,1,100
11134,21/03/2016 15:50,102,1,100
11135,21/03/2016 15:55,88,1,100
11136,21/03/2016 16:00,116,1,100
11137,21/03/2016 16:05,91,1,100
11138,21/03/2016 16:10,87,1,100
11139,21/03/2016 16:15,84,1,100
11140,21/03/2016 16:20,82,1,100
11141,21/03/2016 16:25,79,1,100
11142,21/03/2016 16:30,80,1,100
11143,21/03/2016 16:35,83,1,100
11144,21/03/2016 16:40,80,1,100
11145,21/03/2016 16:45,86,1,100
11146,21/03/2016 16:50,74,1,100
11147,21/03/2016 16:55,71,1,100
11148,21/03/2016 17:00,74,1,100
11149,21/03/2016 17:05,70,1,100
11150,21/03/2016 17:10,85,1,100
11151,21/03/2016 17:15,100,1,100
11152,21/03/2016 17:20,103,1,100
11153,21/03/2016 17:25,91,1,100
11154,21/03/2016 17:30,71,1,100
11155,21/03/2016 17:35,77,1,100
11156,21/03/2016 17:40,85,1,100
11157,21/03/2016 17:45,95,1,100
11158,21/03/2016 17:50,77,1,100
11159,21/03/2016 17:55,74,1,100
11160,21/03/2016 18:00,81,1,100
11161,21/03/2016 18:05,76,1,100
11162,21/03/2016 18:10,71,1,100
11163,21/03/2016 18:15,79,1,100
11164,21/03/2016 18:20,74,1,100
11165,21/03/2016 18:25,71,1,100
11166,21/03/2016 18:30,80,1,100
11167,21/03/2016 18:35,82,1,100
11168,21/03/2016 18:40,74,1,100
11169,21/03/2016 18:45,77,1,100
11170,21/03/2016 18:50,85,1,100
11171,21/03/2016 18:55,68,1,100
11172,21/03/2016 19:00,66,1,100
11173,21/03/2016 19:05,66,1,100
11174,21/03/2016 19:10,67,1,100
11175,21/03/2016 19:15,86,1,100
11176,21/03/2016 19:20,78,1,100
11177,21/03/2016 19:25,61,1,100
11178,21/03/2016 19:30,56,1,100
11179,21/03/2016 19:35,67,1,100
11180,21/03/2016 19:40,65,1,100
11181,21/03/2016 19:45,71,1,100
11182,21/03/2016 19:50,61,1,100
11183,21/03/2016 19:55,55,1,100
11184,21/03/2016 20:00,65,1,100
11185,21/03/2016 20:05,53,1,100
11186,21/03/2016 20:10,70,1,100
11187,21/03/2016 20:15,51,1,100
11188,21/03/2016 20:20,59,1,100
11189,21/03/2016 20:25,72,1,100
11190,21/03/2016 20:30,63,1,100
11191,21/03/2016 20:35,59,1,100
11192,21/03/2016 20:40,50,1,100
11193,21/03/2016 20:45,41,1,100
11194,21/03/2016 20:50,48,1,100
11195,21/03/2016 20:55,38,1,100
11196,21/03/2016 21:00,54,1,100
11197,21/03/2016 21:05,41,1,100
11198,21/03/2016 21:10,60,1,100
11199,21/03/2016 21:15,51,1,100
11200,21/03/2016 21:20,43,1,100
11201,21/03/2016 21:25,53,1,100
11202,21/03/2016 21:30,58,1,100
11203,21/03/2016 21:35,48,1,100
11204,21/03/2016 21:40,45,1,100
11205,21/03/2016 21:45,39,1,100
11206,21/03/2016 21:50,41,1,100
11207,21/03/2016 21:55,28,1,100
11208,21/03/2016 22:00,33,1,100
11209,21/03/2016 22:05,43,1,100
11210,21/03/2016 22:10,24,1,100
11211,21/03/2016 22:15,32,1,100
11212,21/03/2016 22:20,43,1,100
11213,21/03/2016 22:25,35,1,100
11214,21/03/2016 22:30,32,1,100
11215,21/03/2016 22:35,28,1,100
11216,21/03/2016 22:40,26,1,100
11217,21/03/2016 22:45,26,1,100
11218,21/03/2016 22:50,26,1,100
11219,21/03/2016 22:55,21,1,100
11220,21/03/2016 23:00,23,1,100
11221,21/03/2016 23:05,17,1,100
11222,21/03/2016 23:10,15,1,100
11223,21/03/2016 23:15,18,1,100
11224,21/03/2016 23:20,16,1,100
11225,21/03/2016 23:25,14,1,100
11226,21/03/2016 23:30,17,1,100
11227,21/03/2016 23:35,16,1,100
11228,21/03/2016 23:40,8,1,100
11229,21/03/2016 23:45,17,1,100
11230,21/03/2016 23:50,17,1,100
11231,21/03/2016 23:55,14,1,100
11232,28/03/2016 0:00,22,1,100
11233,28/03/2016 0:05,18,1,100
11234,28/03/2016 0:10,16,1,100
11235,28/03/2016 0:15,17,1,100
11236,28/03/2016 0:20,16,1,100
11237,28/03/2016 0:25,16,1,100
11238,28/03/2016 0:30,12,1,100
11239,28/03/2016 0:35,10,1,100
11240,28/03/2016 0:40,12,1,100
11241,28/03/2016 0:45,19,1,100
11242,28/03/2016 0:50,11,1,100
11243,28/03/2016 0:55,11,1,100
11244,28/03/2016 1:00,8,1,100
11245,28/03/2016 1:05,8,1,100
11246,28/03/2016 1:10,4,1,100
11247,28/03/2016 1:15,10,1,100
11248,28/03/2016 1:20,4,1,100
11249,28/03/2016 1:25,10,1,100
11250,28/03/2016 1:30,10,1,100
11251,28/03/2016 1:35,7,1,100
11252,28/03/2016 1:40,4,1,100
11253,28/03/2016 1:45,9,1,100
11254,28/03/2016 1:50,7,1,100
11255,28/03/2016 1:55,2,1,100
11256,28/03/2016 2:00,12,1,100
11257,28/03/2016 2:05,5,1,100
11258,28/03/2016 2:10,11,1,100
11259,28/03/2016 2:15,6,1,100
11260,28/03/2016 2:20,5,1,100
11261,28/03/2016 2:25,4,1,100
11262,28/03/2016 2:30,6,1,100
11263,28/03/2016 2:35,1,1,100
11264,28/03/2016 2:40,8,1,100
11265,28/03/2016 2:45,1,1,100
11266,28/03/2016 2:50,6,1,100
11267,28/03/2016 2:55,8,1,100
11268,28/03/2016 3:00,7,1,100
11269,28/03/2016 3:05,4,1,100
11270,28/03/2016 3:10,7,1,100
11271,28/03/2016 3:15,9,1,100
11272,28/03/2016 3:20,11,1,100
11273,28/03/2016 3:25,7,1,100
11274,28/03/2016 3:30,9,1,100
11275,28/03/2016 3:35,14,1,100
11276,28/03/2016 3:40,9,1,100
11277,28/03/2016 3:45,12,1,100
11278,28/03/2016 3:50,10,1,100
11279,28/03/2016 3:55,9,1,100
11280,28/03/2016 4:00,8,1,100
11281,28/03/2016 4:05,17,1,100
11282,28/03/2016 4:10,18,1,100
11283,28/03/2016 4:15,23,1,100
11284,28/03/2016 4:20,17,1,100
11285,28/03/2016 4:25,24,1,100
11286,28/03/2016 4:30,28,1,100
11287,28/03/2016 4:35,40,1,100
11288,28/03/2016 4:40,36,1,100
11289,28/03/2016 4:45,45,1,100
11290,28/03/2016 4:50,60,1,100
11291,28/03/2016 4:55,49,1,100
11292,28/03/2016 5:00,56,1,100
11293,28/03/2016 5:05,60,1,100
11294,28/03/2016 5:10,58,1,100
11295,28/03/2016 5:15,84,1,100
11296,28/03/2016 5:20,69,1,100
11297,28/03/2016 5:25,76,1,100
11298,28/03/2016 5:30,76,1,100
11299,28/03/2016 5:35,91,1,100
11300,28/03/2016 5:40,100,1,100
11301,28/03/2016 5:45,103,1,100
11302,28/03/2016 5:50,102,1,100
11303,28/03/2016 5:55,96,1,100
11304,28/03/2016 6:00,130,1,100
11305,28/03/2016 6:05,119,1,100
11306,28/03/2016 6:10,101,1,100
11307,28/03/2016 6:15,116,1,100
11308,28/03/2016 6:20,128,1,100
11309,28/03/2016 6:25,128,1,100
11310,28/03/2016 6:30,144,1,100
11311,28/03/2016 6:35,145,1,100
11312,28/03/2016 6:40,133,1,100
11313,28/03/2016 6:45,146,1,100
11314,28/03/2016 6:50,137,1,100
11315,28/03/2016 6:55,128,1,100
11316,28/03/2016 7:00,127,1,100
11317,28/03/2016 7:05,129,1,100
11318,28/03/2016 7:10,113,1,100
11319,28/03/2016 7:15,94,1,100
11320,28/03/2016 7:20,83,1,100
11321,28/03/2016 7:25,93,1,100
11322,28/03/2016 7:30,95,1,100
11323,28/03/2016 7:35,83,1,100
11324,28/03/2016 7:40,85,1,100
11325,28/03/2016 7:45,71,1,100
11326,28/03/2016 7:50,60,1,100
11327,28/03/2016 7:55,57,1,100
11328,28/03/2016 8:00,73,1,100
11329,28/03/2016 8:05,66,1,100
11330,28/03/2016 8:10,61,1,100
11331,28/03/2016 8:15,70,1,100
11332,28/03/2016 8:20,61,1,100
11333,28/03/2016 8:25,71,1,100
11334,28/03/2016 8:30,62,1,100
11335,28/03/2016 8:35,71,1,100
11336,28/03/2016 8:40,77,1,100
11337,28/03/2016 8:45,64,1,100
11338,28/03/2016 8:50,77,1,100
11339,28/03/2016 8:55,81,1,100
11340,28/03/2016 9:00,73,1,100
11341,28/03/2016 9:05,88,1,100
11342,28/03/2016 9:10,97,1,100
11343,28/03/2016 9:15,85,1,100
11344,28/03/2016 9:20,126,1,100
11345,28/03/2016 9:25,101,1,100
11346,28/03/2016 9:30,98,1,100
11347,28/03/2016 9:35,129,1,100
11348,28/03/2016 9:40,103,1,100
11349,28/03/2016 9:45,95,1,100
11350,28/03/2016 9:50,101,1,100
11351,28/03/2016 9:55,111,1,100
11352,28/03/2016 10:00,101,1,100
11353,28/03/2016 10:05,115,1,100
11354,28/03/2016 10:10,101,1,100
11355,28/03/2016 10:15,118,1,100
11356,28/03/2016 10:20,116,1,100
11357,28/03/2016 10:25,101,1,100
11358,28/03/2016 10:30,117,1,100
11359,28/03/2016 10:35,115,1,100
11360,28/03/2016 10:40,121,1,100
11361,28/03/2016 10:45,100,1,100
11362,28/03/2016 10:50,114,1,100
11363,28/03/2016 10:55,107,1,100
11364,28/03/2016 11:00,112,1,100
11365,28/03/2016 11:05,100,1,100
11366,28/03/2016 11:10,103,1,100
11367,28/03/2016 11:15,108,1,100
11368,28/03/2016 11:20,104,1,100
11369,28/03/2016 11:25,105,1,100
11370,28/03/2016 11:30,123,1,100
11371,28/03/2016 11:35,87,1,100
11372,28/03/2016 11:40,107,1,100
11373,28/03/2016 11:45,100,1,100
11374,28/03/2016 11:50,110,1,100
11375,28/03/2016 11:55,92,1,100
11376,28/03/2016 12:00,106,1,100
11377,28/03/2016 12:05,104,1,100
11378,28/03/2016 12:10,98,1,100
11379,28/03/2016 12:15,92,1,100
11380,28/03/2016 12:20,98,1,100
11381,28/03/2016 12:25,103,1,100
11382,28/03/2016 12:30,98,1,100
11383,28/03/2016 12:35,94,1,100
11384,28/03/2016 12:40,90,1,100
11385,28/03/2016 12:45,97,1,100
11386,28/03/2016 12:50,88,1,100
11387,28/03/2016 12:55,98,1,100
11388,28/03/2016 13:00,97,1,100
11389,28/03/2016 13:05,106,1,100
11390,28/03/2016 13:10,80,1,100
11391,28/03/2016 13:15,109,1,100
11392,28/03/2016 13:20,102,1,100
11393,28/03/2016 13:25,90,1,100
11394,28/03/2016 13:30,79,1,100
11395,28/03/2016 13:35,94,1,100
11396,28/03/2016 13:40,96,1,100
11397,28/03/2016 13:45,88,1,100
11398,28/03/2016 13:50,91,1,100
11399,28/03/2016 13:55,94,1,100
11400,28/03/2016 14:00,90,1,100
11401,28/03/2016 14:05,91,1,100
11402,28/03/2016 14:10,84,1,100
11403,28/03/2016 14:15,122,1,100
11404,28/03/2016 14:20,104,1,100
11405,28/03/2016 14:25,103,1,100
11406,28/03/2016 14:30,91,1,100
11407,28/03/2016 14:35,108,1,100
11408,28/03/2016 14:40,109,1,100
11409,28/03/2016 14:45,114,1,100
11410,28/03/2016 14:50,102,1,100
11411,28/03/2016 14:55,79,1,100
11412,28/03/2016 15:00,94,1,100
11413,28/03/2016 15:05,91,1,100
11414,28/03/2016 15:10,111,1,100
11415,28/03/2016 15:15,104,1,100
11416,28/03/2016 15:20,93,1,100
11417,28/03/2016 15:25,110,1,100
11418,28/03/2016 15:30,78,1,100
11419,28/03/2016 15:35,92,1,100
11420,28/03/2016 15:40,112,1,100
11421,28/03/2016 15:45,97,1,100
11422,28/03/2016 15:50,95,1,100
11423,28/03/2016 15:55,89,1,100
11424,28/03/2016 16:00,88,1,100
11425,28/03/2016 16:05,93,1,100
11426,28/03/2016 16:10,81,1,100
11427,28/03/2016 16:15,105,1,100
11428,28/03/2016 16:20,106,1,100
11429,28/03/2016 16:25,100,1,100
11430,28/03/2016 16:30,74,1,100
11431,28/03/2016 16:35,78,1,100
11432,28/03/2016 16:40,103,1,100
11433,28/03/2016 16:45,84,1,100
11434,28/03/2016 16:50,94,1,100
11435,28/03/2016 16:55,80,1,100
11436,28/03/2016 17:00,94,1,100
11437,28/03/2016 17:05,91,1,100
11438,28/03/2016 17:10,117,1,100
11439,28/03/2016 17:15,107,1,100
11440,28/03/2016 17:20,112,1,100
11441,28/03/2016 17:25,98,1,100
11442,28/03/2016 17:30,71,1,100
11443,28/03/2016 17:35,89,1,100
11444,28/03/2016 17:40,82,1,100
11445,28/03/2016 17:45,85,1,100
11446,28/03/2016 17:50,79,1,100
11447,28/03/2016 17:55,90,1,100
11448,28/03/2016 18:00,60,1,100
11449,28/03/2016 18:05,76,1,100
11450,28/03/2016 18:10,87,1,100
11451,28/03/2016 18:15,70,1,100
11452,28/03/2016 18:20,77,1,100
11453,28/03/2016 18:25,87,1,100
11454,28/03/2016 18:30,67,1,100
11455,28/03/2016 18:35,68,1,100
11456,28/03/2016 18:40,75,1,100
11457,28/03/2016 18:45,67,1,100
11458,28/03/2016 18:50,72,1,100
11459,28/03/2016 18:55,56,1,100
11460,28/03/2016 19:00,63,1,100
11461,28/03/2016 19:05,65,1,100
11462,28/03/2016 19:10,73,1,100
11463,28/03/2016 19:15,62,1,100
11464,28/03/2016 19:20,73,1,100
11465,28/03/2016 19:25,60,1,100
11466,28/03/2016 19:30,71,1,100
11467,28/03/2016 19:35,60,1,100
11468,28/03/2016 19:40,61,1,100
11469,28/03/2016 19:45,63,1,100
11470,28/03/2016 19:50,72,1,100
11471,28/03/2016 19:55,57,1,100
11472,28/03/2016 20:00,55,1,100
11473,28/03/2016 20:05,61,1,100
11474,28/03/2016 20:10,53,1,100
11475,28/03/2016 20:15,57,1,100
11476,28/03/2016 20:20,49,1,100
11477,28/03/2016 20:25,54,1,100
11478,28/03/2016 20:30,68,1,100
11479,28/03/2016 20:35,48,1,100
11480,28/03/2016 20:40,48,1,100
11481,28/03/2016 20:45,53,1,100
11482,28/03/2016 20:50,47,1,100
11483,28/03/2016 20:55,36,1,100
11484,28/03/2016 21:00,52,1,100
11485,28/03/2016 21:05,51,1,100
11486,28/03/2016 21:10,69,1,100
11487,28/03/2016 21:15,57,1,100
11488,28/03/2016 21:20,44,1,100
11489,28/03/2016 21:25,44,1,100
11490,28/03/2016 21:30,44,1,100
11491,28/03/2016 21:35,55,1,100
11492,28/03/2016 21:40,46,1,100
11493,28/03/2016 21:45,37,1,100
11494,28/03/2016 21:50,34,1,100
11495,28/03/2016 21:55,36,1,100
11496,28/03/2016 22:00,31,1,100
11497,28/03/2016 22:05,32,1,100
11498,28/03/2016 22:10,37,1,100
11499,28/03/2016 22:15,33,1,100
11500,28/03/2016 22:20,34,1,100
11501,28/03/2016 22:25,23,1,100
11502,28/03/2016 22:30,36,1,100
11503,28/03/2016 22:35,28,1,100
11504,28/03/2016 22:40,18,1,100
11505,28/03/2016 22:45,24,1,100
11506,28/03/2016 22:50,17,1,100
11507,28/03/2016 22:55,16,1,100
11508,28/03/2016 23:00,15,1,100
11509,28/03/2016 23:05,16,1,100
11510,28/03/2016 23:10,15,1,100
11511,28/03/2016 23:15,24,1,100
11512,28/03/2016 23:20,17,1,100
11513,28/03/2016 23:25,14,1,100
11514,28/03/2016 23:30,22,1,100
11515,28/03/2016 23:35,12,1,100
11516,28/03/2016 23:40,15,1,100
11517,28/03/2016 23:45,23,1,100
11518,28/03/2016 23:50,13,1,100
11519,28/03/2016 23:55,12,1,100
11520,30/03/2016 0:00,8,1,100
11521,30/03/2016 0:05,9,1,100
11522,30/03/2016 0:10,6,1,100
11523,30/03/2016 0:15,19,1,100
11524,30/03/2016 0:20,9,1,100
11525,30/03/2016 0:25,10,1,100
11526,30/03/2016 0:30,13,1,100
11527,30/03/2016 0:35,7,1,100
11528,30/03/2016 0:40,10,1,100
11529,30/03/2016 0:45,5,1,100
11530,30/03/2016 0:50,3,1,100
11531,30/03/2016 0:55,7,1,100
11532,30/03/2016 1:00,4,1,100
11533,30/03/2016 1:05,6,1,100
11534,30/03/2016 1:10,3,1,100
11535,30/03/2016 1:15,8,1,100
11536,30/03/2016 1:20,4,1,100
11537,30/03/2016 1:25,5,1,100
11538,30/03/2016 1:30,4,1,100
11539,30/03/2016 1:35,6,1,100
11540,30/03/2016 1:40,4,1,100
11541,30/03/2016 1:45,2,1,100
11542,30/03/2016 1:50,2,1,100
11543,30/03/2016 1:55,7,1,100
11544,30/03/2016 2:00,3,1,100
11545,30/03/2016 2:05,6,1,100
11546,30/03/2016 2:10,3,1,100
11547,30/03/2016 2:15,2,1,100
11548,30/03/2016 2:20,4,1,100
11549,30/03/2016 2:25,4,1,100
11550,30/03/2016 2:30,11,1,100
11551,30/03/2016 2:35,12,1,100
11552,30/03/2016 2:40,9,1,100
11553,30/03/2016 2:45,1,1,100
11554,30/03/2016 2:50,6,1,100
11555,30/03/2016 2:55,4,1,100
11556,30/03/2016 3:00,5,1,100
11557,30/03/2016 3:05,1,1,100
11558,30/03/2016 3:10,6,1,100
11559,30/03/2016 3:15,7,1,100
11560,30/03/2016 3:20,5,1,100
11561,30/03/2016 3:25,5,1,100
11562,30/03/2016 3:30,7,1,100
11563,30/03/2016 3:35,8,1,100
11564,30/03/2016 3:40,7,1,100
11565,30/03/2016 3:45,9,1,100
11566,30/03/2016 3:50,13,1,100
11567,30/03/2016 3:55,9,1,100
11568,30/03/2016 4:00,10,1,100
11569,30/03/2016 4:05,9,1,100
11570,30/03/2016 4:10,17,1,100
11571,30/03/2016 4:15,8,1,100
11572,30/03/2016 4:20,10,1,100
11573,30/03/2016 4:25,22,1,100
11574,30/03/2016 4:30,22,1,100
11575,30/03/2016 4:35,26,1,100
11576,30/03/2016 4:40,38,1,100
11577,30/03/2016 4:45,36,1,100
11578,30/03/2016 4:50,32,1,100
11579,30/03/2016 4:55,38,1,100
11580,30/03/2016 5:00,42,1,100
11581,30/03/2016 5:05,41,1,100
11582,30/03/2016 5:10,53,1,100
11583,30/03/2016 5:15,65,1,100
11584,30/03/2016 5:20,62,1,100
11585,30/03/2016 5:25,49,1,100
11586,30/03/2016 5:30,70,1,100
11587,30/03/2016 5:35,98,1,100
11588,30/03/2016 5:40,99,1,100
11589,30/03/2016 5:45,97,1,100
11590,30/03/2016 5:50,96,1,100
11591,30/03/2016 5:55,93,1,100
11592,30/03/2016 6:00,93,1,100
11593,30/03/2016 6:05,107,1,100
11594,30/03/2016 6:10,103,1,100
11595,30/03/2016 6:15,127,1,100
11596,30/03/2016 6:20,134,1,100
11597,30/03/2016 6:25,142,1,100
11598,30/03/2016 6:30,137,1,100
11599,30/03/2016 6:35,149,1,100
11600,30/03/2016 6:40,171,1,100
11601,30/03/2016 6:45,171,1,100
11602,30/03/2016 6:50,167,1,100
11603,30/03/2016 6:55,166,1,100
11604,30/03/2016 7:00,169,1,100
11605,30/03/2016 7:05,126,1,100
11606,30/03/2016 7:10,123,1,100
11607,30/03/2016 7:15,113,1,100
11608,30/03/2016 7:20,128,1,100
11609,30/03/2016 7:25,105,1,100
11610,30/03/2016 7:30,107,1,100
11611,30/03/2016 7:35,73,1,100
11612,30/03/2016 7:40,93,1,100
11613,30/03/2016 7:45,92,1,100
11614,30/03/2016 7:50,92,1,100
11615,30/03/2016 7:55,91,1,100
11616,30/03/2016 8:00,95,1,100
11617,30/03/2016 8:05,84,1,100
11618,30/03/2016 8:10,88,1,100
11619,30/03/2016 8:15,93,1,100
11620,30/03/2016 8:20,80,1,100
11621,30/03/2016 8:25,99,1,100
11622,30/03/2016 8:30,104,1,100
11623,30/03/2016 8:35,94,1,100
11624,30/03/2016 8:40,73,1,100
11625,30/03/2016 8:45,91,1,100
11626,30/03/2016 8:50,85,1,100
11627,30/03/2016 8:55,83,1,100
11628,30/03/2016 9:00,86,1,100
11629,30/03/2016 9:05,102,1,100
11630,30/03/2016 9:10,84,1,100
11631,30/03/2016 9:15,116,1,100
11632,30/03/2016 9:20,127,1,100
11633,30/03/2016 9:25,116,1,100
11634,30/03/2016 9:30,129,1,100
11635,30/03/2016 9:35,114,1,100
11636,30/03/2016 9:40,109,1,100
11637,30/03/2016 9:45,114,1,100
11638,30/03/2016 9:50,117,1,100
11639,30/03/2016 9:55,126,1,100
11640,30/03/2016 10:00,91,1,100
11641,30/03/2016 10:05,109,1,100
11642,30/03/2016 10:10,103,1,100
11643,30/03/2016 10:15,117,1,100
11644,30/03/2016 10:20,103,1,100
11645,30/03/2016 10:25,101,1,100
11646,30/03/2016 10:30,124,1,100
11647,30/03/2016 10:35,103,1,100
11648,30/03/2016 10:40,111,1,100
11649,30/03/2016 10:45,99,1,100
11650,30/03/2016 10:50,102,1,100
11651,30/03/2016 10:55,97,1,100
11652,30/03/2016 11:00,110,1,100
11653,30/03/2016 11:05,110,1,100
11654,30/03/2016 11:10,120,1,100
11655,30/03/2016 11:15,110,1,100
11656,30/03/2016 11:20,108,1,100
11657,30/03/2016 11:25,94,1,100
11658,30/03/2016 11:30,100,1,100
11659,30/03/2016 11:35,100,1,100
11660,30/03/2016 11:40,106,1,100
11661,30/03/2016 11:45,88,1,100
11662,30/03/2016 11:50,96,1,100
11663,30/03/2016 11:55,88,1,100
11664,30/03/2016 12:00,98,1,100
11665,30/03/2016 12:05,81,1,100
11666,30/03/2016 12:10,91,1,100
11667,30/03/2016 12:15,86,1,100
11668,30/03/2016 12:20,92,1,100
11669,30/03/2016 12:25,106,1,100
11670,30/03/2016 12:30,75,1,100
11671,30/03/2016 12:35,94,1,100
11672,30/03/2016 12:40,112,1,100
11673,30/03/2016 12:45,86,1,100
11674,30/03/2016 12:50,97,1,100
11675,30/03/2016 12:55,85,1,100
11676,30/03/2016 13:00,91,1,100
11677,30/03/2016 13:05,88,1,100
11678,30/03/2016 13:10,82,1,100
11679,30/03/2016 13:15,116,1,100
11680,30/03/2016 13:20,94,1,100
11681,30/03/2016 13:25,97,1,100
11682,30/03/2016 13:30,109,1,100
11683,30/03/2016 13:35,112,1,100
11684,30/03/2016 13:40,98,1,100
11685,30/03/2016 13:45,111,1,100
11686,30/03/2016 13:50,110,1,100
11687,30/03/2016 13:55,100,1,100
11688,30/03/2016 14:00,104,1,100
11689,30/03/2016 14:05,110,1,100
11690,30/03/2016 14:10,103,1,100
11691,30/03/2016 14:15,86,1,100
11692,30/03/2016 14:20,86,1,100
11693,30/03/2016 14:25,92,1,100
11694,30/03/2016 14:30,98,1,100
11695,30/03/2016 14:35,99,1,100
11696,30/03/2016 14:40,112,1,100
11697,30/03/2016 14:45,116,1,100
11698,30/03/2016 14:50,84,1,100
11699,30/03/2016 14:55,95,1,100
11700,30/03/2016 15:00,98,1,100
11701,30/03/2016 15:05,90,1,100
11702,30/03/2016 15:10,95,1,100
11703,30/03/2016 15:15,96,1,100
11704,30/03/2016 15:20,121,1,100
11705,30/03/2016 15:25,93,1,100
11706,30/03/2016 15:30,106,1,100
11707,30/03/2016 15:35,110,1,100
11708,30/03/2016 15:40,110,1,100
11709,30/03/2016 15:45,115,1,100
11710,30/03/2016 15:50,94,1,100
11711,30/03/2016 15:55,99,1,100
11712,30/03/2016 16:00,95,1,100
11713,30/03/2016 16:05,91,1,100
11714,30/03/2016 16:10,93,1,100
11715,30/03/2016 16:15,115,1,100
11716,30/03/2016 16:20,99,1,100
11717,30/03/2016 16:25,99,1,100
11718,30/03/2016 16:30,77,1,100
11719,30/03/2016 16:35,98,1,100
11720,30/03/2016 16:40,88,1,100
11721,30/03/2016 16:45,104,1,100
11722,30/03/2016 16:50,102,1,100
11723,30/03/2016 16:55,100,1,100
11724,30/03/2016 17:00,91,1,100
11725,30/03/2016 17:05,92,1,100
11726,30/03/2016 17:10,95,1,100
11727,30/03/2016 17:15,111,1,100
11728,30/03/2016 17:20,102,1,100
11729,30/03/2016 17:25,99,1,100
11730,30/03/2016 17:30,96,1,100
11731,30/03/2016 17:35,95,1,100
11732,30/03/2016 17:40,85,1,100
11733,30/03/2016 17:45,91,1,100
11734,30/03/2016 17:50,97,1,100
11735,30/03/2016 17:55,62,1,100
11736,30/03/2016 18:00,72,1,100
11737,30/03/2016 18:05,67,1,100
11738,30/03/2016 18:10,75,1,100
11739,30/03/2016 18:15,89,1,100
11740,30/03/2016 18:20,78,1,100
11741,30/03/2016 18:25,77,1,100
11742,30/03/2016 18:30,70,1,100
11743,30/03/2016 18:35,87,1,100
11744,30/03/2016 18:40,88,1,100
11745,30/03/2016 18:45,84,1,100
11746,30/03/2016 18:50,86,1,100
11747,30/03/2016 18:55,87,1,100
11748,30/03/2016 19:00,78,1,100
11749,30/03/2016 19:05,69,1,100
11750,30/03/2016 19:10,79,1,100
11751,30/03/2016 19:15,70,1,100
11752,30/03/2016 19:20,65,1,100
11753,30/03/2016 19:25,72,1,100
11754,30/03/2016 19:30,76,1,100
11755,30/03/2016 19:35,69,1,100
11756,30/03/2016 19:40,81,1,100
11757,30/03/2016 19:45,74,1,100
11758,30/03/2016 19:50,69,1,100
11759,30/03/2016 19:55,71,1,100
11760,30/03/2016 20:00,54,1,100
11761,30/03/2016 20:05,62,1,100
11762,30/03/2016 20:10,43,1,100
11763,30/03/2016 20:15,57,1,100
11764,30/03/2016 20:20,72,1,100
11765,30/03/2016 20:25,67,1,100
11766,30/03/2016 20:30,59,1,100
11767,30/03/2016 20:35,55,1,100
11768,30/03/2016 20:40,59,1,100
11769,30/03/2016 20:45,47,1,100
11770,30/03/2016 20:50,49,1,100
11771,30/03/2016 20:55,52,1,100
11772,30/03/2016 21:00,49,1,100
11773,30/03/2016 21:05,45,1,100
11774,30/03/2016 21:10,48,1,100
11775,30/03/2016 21:15,65,1,100
11776,30/03/2016 21:20,52,1,100
11777,30/03/2016 21:25,45,1,100
11778,30/03/2016 21:30,49,1,100
11779,30/03/2016 21:35,45,1,100
11780,30/03/2016 21:40,49,1,100
11781,30/03/2016 21:45,43,1,100
11782,30/03/2016 21:50,39,1,100
11783,30/03/2016 21:55,45,1,100
11784,30/03/2016 22:00,32,1,100
11785,30/03/2016 22:05,45,1,100
11786,30/03/2016 22:10,39,1,100
11787,30/03/2016 22:15,37,1,100
11788,30/03/2016 22:20,37,1,100
11789,30/03/2016 22:25,32,1,100
11790,30/03/2016 22:30,33,1,100
11791,30/03/2016 22:35,27,1,100
11792,30/03/2016 22:40,22,1,100
11793,30/03/2016 22:45,29,1,100
11794,30/03/2016 22:50,26,1,100
11795,30/03/2016 22:55,25,1,100
11796,30/03/2016 23:00,23,1,100
11797,30/03/2016 23:05,17,1,100
11798,30/03/2016 23:10,22,1,100
11799,30/03/2016 23:15,18,1,100
11800,30/03/2016 23:20,13,1,100
11801,30/03/2016 23:25,21,1,100
11802,30/03/2016 23:30,16,1,100
11803,30/03/2016 23:35,18,1,100
11804,30/03/2016 23:40,14,1,100
11805,30/03/2016 23:45,18,1,100
11806,30/03/2016 23:50,19,1,100
11807,30/03/2016 23:55,13,1,100
11808,31/03/2016 0:00,11,1,100
11809,31/03/2016 0:05,17,1,100
11810,31/03/2016 0:10,14,1,100
11811,31/03/2016 0:15,15,1,100
11812,31/03/2016 0:20,5,1,100
11813,31/03/2016 0:25,14,1,100
11814,31/03/2016 0:30,10,1,100
